	0	1	2	3	4	5	6	7	8	9
214	3461703.0	3102261.2	-9851928.0	-11175089.0	-4496131.0	-5006803.5	-3755230.5	4436563.5	0.15799047	1551098.5
215	-477556.8	-7100804.0	-1609057.9	5951663.5	-3465957.0	1476239.9	-6256134.0	-5728331.0	0.17186397	-7355393.5
216	9591699.0	91245.164	266783.25	3176012.5	-608911.94	-4043693.5	-144935.08	4132118.0	0.17879283	1730620.5
217	-2252857.0	14888827.0	11761168.0	-490158.38	2651327.8	674803.9	-10957284.0	7325481.0	0.18171361	3470927.0
218	3450353.5	-2536025.0	7488251.5	-2077078.2	-1861615.2	4207053.5	4143434.8	3359339.8	0.17191167	10276592.0
219	5201953.0	16298478.0	-16273.36	-10538639.0	-4439603.0	1505831.4	1265389.4	57680.203	0.16665217	-4379716.0
220	7293952.0	-11437532.0	-8028414.0	-2355522.8	-2652003.2	-2224860.2	0.29402155	243881.5	27099.393	602838.56
221	8133949.5	6164251.0	-1958941.4	11472545.0	5216183.5	558931.2	0.17667626	-4928402.0	11021735.0	6355551.5
222	-7760523.0	4631190.0	-214537.42	-7504591.0	78954.76	4439545.5	0.20281386	8255127.0	2122145.2	5571429.5
223	6865695.5	-4137801.2	-12618929.0	3010380.2	-1599329.9	57028.81	0.21879071	-10229925.0	7338320.5	-1376051.4
224	7009446.5	-619253.06	-10764279.0	4527252.5	155763.97	-3416144.8	0.18238081	-3418449.5	-5692449.0	-1276876.0
225	-12291679.0	195581.89	9147420.0	-6750657.5	-703836.3	347865.53	0.22758198	-8789800.0	-5629320.5	-1682419.6
226	3158974.8	-4709115.0	4217286.0	4493554.5	63029.695	11715160.0	0.21286552	2314760.0	7804965.0	1927995.2
227	2611769.8	-3457180.8	-5175740.5	-14319038.0	2426391.8	-7008638.0	0.33571127	6236591.0	-8300757.0	-5409856.0
228	2996407.5	-1600010.4	-1598496.4	-1633537.8	1488241.1	9469453.0	0.39225975	-4282030.0	-428812.9	-5752618.0
229	1284617.5	-1637853.4	-10832710.0	2696538.0	371675.1	-4951396.0	0.18623333	-788277.1	9172281.0	128996.3
230	-10872519.0	0.17347881	-141278.9	2669920.8	457575.5	-3215102.8	0.29922372	0.17730923	1115115.0	-10417136.0
231	-1581746.9	0.42200664	2808598.2	-577386.1	-658381.4	-389022.28	0.48417765	0.42354628	-258138.34	-13451670.0
232	7454921.0	0.17834727	3405872.8	-1774885.6	1696146.5	-8082378.0	0.27336842	0.17848761	2958048.0	-3612360.8
233	-1898779.8	0.47713092	4542734.0	-8348400.0	-8395080.0	2130385.5	0.4382595	0.17971772	230946.98	10946102.0
234	3793467.0	0.17688566	-8996717.0	-2743638.2	9619517.0	1454481.0	0.243583	0.17842329	648588.6	-5243269.5
235	819120.4	0.17596851	-5407966.0	7488576.5	3857878.5	-2783839.5	0.3545447	0.17885742	-2029188.0	-12971054.0
236	-293806.03	0.18171279	-747726.94	-2534661.8	2549001.0	-7092201.5	0.19524854	0.277963	4130376.5	-114715.16
237	4038109.8	0.17756903	-3538349.5	-1940659.6	2305584.0	910762.75	0.26824868	0.17606913	12862997.0	3967246.8
238	-5315782.5	0.18123296	-1840270.8	5473374.5	-1642257.9	558617.75	0.3827454	0.18428753	-11572040.0	-2142890.2
239	3666466.2	0.26064962	-6110008.5	4756802.5	-3507595.0	-2034856.2	0.18408939	0.17613894	-5469688.0	1383161.1
240	0.9734307	0.39665252	2769947.8	3944269.2	-8830108.0	1059894.2	-3866118.8	-5447522.0	-5721855.0	-9284973.0
241	0.49304757	0.52712804	-5238809.5	6987246.5	2553618.2	198505.9	-6584990.5	-3794520.2	2011981.1	-5800485.0
242	0.9722609	0.7441984	-6912584.5	6810.838	715872.75	3315398.0	-5785941.5	4155514.0	-2618128.8	-7297268.5
243	0.81524813	0.6394382	5832135.0	2425992.8	-3034104.0	-7876875.5	-13947593.0	6422435.0	-11138722.0	-586799.4
244	0.68120575	0.70473754	-2240793.2	2841179.5	-755035.3	-2943962.0	-7927594.0	-3212434.2	-9018133.0	202596.47
245	0.2406866	0.5819107	-7675394.0	-3915954.2	-2448135.2	5973748.0	901052.8	-8328076.0	-5706918.5	-2475994.5
246	0.68066436	1.0116553	-6086375.0	-1607385.4	-3709761.8	-6051434.0	-8809432.0	-4023045.2	-4026766.2	-3754736.0
247	0.9711018	0.710624	-6837519.5	1857131.5	1590263.8	11461209.0	4391650.5	2999428.5	-6186857.5	-6283785.0
248	0.50265473	0.97132534	8540784.0	-3897684.0	2089003.9	-2256052.0	-14003381.0	-746210.75	2451091.8	-894809.94
249	0.49147922	0.37494105	2084315.4	-2756032.0	-7103246.0	-7452419.0	-3039154.0	1307901.8	5535765.5	-4907995.5
250	-1179243.5	-4285757.0	-8586671.0	9052562.0	-2620259.0	-5847016.0	-1962923.9	0.38095728	0.17556593	1.075057
251	5180128.0	-2955484.2	-5512606.5	665907.9	3223801.5	-1397936.4	-13851801.0	0.775792	0.18028417	0.94727933
252	-426056.47	3610617.0	2058739.1	10057637.0	947542.1	-10180207.0	-5899203.5	0.5569843	0.66316336	1.0117413
253	-4883623.5	-684725.2	3780039.2	-210559.48	-546506.6	2020966.4	-4605777.5	0.8027852	0.21423897	0.98526615
254	6350641.0	4506840.5	-11142722.0	1131848.5	-4705177.0	-9230343.0	1104642.9	0.7225542	0.187977	0.96760184
255	-2343348.8	490426.4	-5591463.0	2077802.0	-11106377.0	-5157599.5	-9366824.0	0.56936556	0.18364987	1.0446624
256	-1714957.5	-2917093.8	-7506177.5	-1975848.4	3981615.2	7290954.0	-2194759.2	0.7203115	0.21434721	1.0128123
257	-6061179.0	2062723.9	-2384270.5	-1440706.8	-2938759.8	-1568746.5	8268221.5	0.9809371	0.23796734	1.0362809
258	4206738.5	9631961.0	-2014075.0	7811920.0	-2482218.5	-1061428.0	-5551027.0	0.34734407	1.0095559	1.0041251
259	4090022.2	2126338.8	-5258598.0	2470551.8	-4471893.5	-3362277.5	-4405978.0	0.93089104	0.24625462	1.013767
260	-1874890.2	0.17218213	1719169.1	3029920.2	0.2654497	-2244041.5	1884722.0	7292522.5	-5260075.0	867693.7
261	1635732.9	0.1876849	-2449470.0	5270317.0	0.23056866	-2564166.0	4738681.0	-2710439.8	-3336039.0	-4040323.5
262	5115001.0	0.17520155	-1234844.9	7184302.0	0.2749936	6050558.5	3609476.5	509508.9	-7180215.0	2961358.0
263	1677075.1	0.16733058	-5807632.0	4432421.0	0.26502237	-2884813.0	-4703091.0	2112820.8	-4409164.5	-6548819.5
264	-1523088.1	0.18289825	-838063.25	-1663872.4	0.21623033	939495.5	-9342839.0	1263798.6	40067.61	-9381016.0
265	-5548379.5	0.17819163	5159655.5	-13749630.0	0.32186747	2992828.5	-10931562.0	-188667.38	-12773338.0	10925590.0
266	-5049959.5	0.18166563	4428837.5	725323.56	0.16260564	2182545.8	-52558.266	-1570972.5	3429931.2	4836020.0
267	-3781385.8	0.182239	-505489.97	-3781749.2	0.32366246	-1270338.0	9317167.0	233293.94	263586.4	9390575.0
268	5746068.5	0.32313177	1664908.9	3087059.5	0.20482875	-3752894.0	1091418.2	2906134.5	9725180.0	424828.12
269	2053698.8	0.17579265	-3686578.5	7926595.5	0.18013382	1629213.1	7080852.0	151990.2	-1474008.2	1051855.8
270	-1470498.9	6928061.5	9229894.0	-7369775.5	0.59918636	1.0074878	-3561214.2	-3895435.0	-11691272.0	10290889.0
271	-949505.6	-6821699.0	1436304.9	-10974850.0	0.43834805	0.8766755	13697110.0	-3838521.2	1300365.9	1266116.5
272	-4981101.0	-3716040.2	-12917988.0	-4323229.0	0.3189259	1.0948272	-3463466.8	-3653538.8	-778936.5	-2391890.0
273	-4435407.0	663457.4	-11273952.0	4446097.5	0.24087471	1.0626571	6373283.5	-1277097.0	2373140.5	-4500501.0
274	750368.8	-3223765.0	-10711642.0	-4745395.0	0.635569	0.553813	-1500714.8	-4436725.5	4224152.5	-9958964.0
275	-762198.3	4736747.5	-12063531.0	457854.0	0.3477991	0.839075	-3002386.8	-10170763.0	8317225.5	239318.45
276	8454497.0	4528936.0	-7757266.0	2303346.2	0.90084124	0.8739678	6340943.0	415889.5	-7056976.0	-426386.75
277	-7284636.5	12019301.0	633842.44	1005065.06	0.52893627	0.5895844	-1072951.0	-1191974.5	429050.34	-6380498.5
278	-6919116.5	596210.9	1456909.0	2954506.2	0.23900998	0.4927037	1769634.0	-4018018.2	-3657919.0	-4301607.5
279	-7154624.0	600819.7	2781641.0	559550.5	0.23856033	0.6168088	-7033892.5	-4674573.0	1140143.8	-4427270.0
280	-3116936.0	7304035.5	-2072348.5	5984590.5	-737545.8	0.77934444	6331208.0	4813058.5	583317.5	1.0421892
281	-2229699.5	2449970.8	-4084092.8	2830537.2	-8301174.0	0.8852363	-7593115.0	6282569.0	5292813.0	0.99811924
282	4475523.5	363732.2	-7459666.0	-5564914.0	-2840483.5	0.98951954	-11597160.0	9542323.0	2092660.5	1.0601044
283	-7418536.5	-697870.6	7577275.0	-2511473.0	-3466709.8	0.49281457	2681252.5	1508901.9	-1808663.9	1.040311
284	7821734.0	6975156.0	1554894.9	1447831.9	5781297.0	0.99974215	15207568.0	-5668350.5	4420230.0	1.0144846
285	-12993472.0	-1408731.0	896510.2	-5375826.0	3299582.0	0.9704763	4785842.5	2294592.8	785828.3	1.0261089
286	-5899815.5	3600812.2	-1320553.4	-5687013.5	748565.7	0.7574286	677483.25	-7929793.0	301085.16	0.99513465
287	-577178.94	-8638548.0	-1284588.0	1214416.0	7081139.0	0.30156362	-4717252.5	-93999.25	2771662.8	0.9530431
288	4307655.5	214032.95	1303031.8	12442721.0	-12336988.0	1.0269933	7575060.0	-6774436.5	-6372976.0	1.0165235
289	-2542562.8	-13281308.0	-13009939.0	-1459013.2	-11505224.0	0.20672096	2762852.2	-10385303.0	-5229054.5	0.94409555
290	-13007623.0	0.9399665	-6287173.5	-2591739.2	0.93033177	-5802915.5	3698477.0	9728360.0	1527226.6	5781205.5
291	12940924.0	1.0123329	-8389531.0	-3196479.8	0.95769113	-268931.0	-7225101.5	582739.0	-1192402.6	-1834285.5
292	-2406709.2	0.8203526	-6907786.0	-603101.6	1.0442727	-334078.78	3017724.2	1570531.1	2933109.8	-5762873.0
293	2312639.5	0.73649883	-3090628.8	1836500.9	0.6227959	8178061.5	5091456.5	1694622.8	-5355566.0	-9968312.0
294	3454102.0	0.49352652	2849292.5	-2089516.9	1.0352392	-5689327.5	351722.06	8193648.0	-4664206.0	-2625750.8
295	81831.43	0.6667209	1662543.1	986492.06	0.34793395	-1451872.4	-19086636.0	8251036.0	3090832.0	9042980.0
296	-10626835.0	1.0182232	-3525000.2	923246.9	1.0985538	302884.8	-5156650.5	3387783.2	4684130.5	11774084.0
297	-8778409.0	1.0333338	-6270824.0	-5116041.5	1.0128899	325900.75	2494819.5	-3543739.5	6543762.0	-12224329.0
298	4479271.0	0.5202543	-12316213.0	-582350.8	0.84670776	504928.0	-3945189.8	8087142.5	-9087293.0	-3503661.0
299	-3422487.8	0.5431175	1772988.5	-1048341.0	0.47878262	-10482521.0	-2552084.8	8987806.0	-3850412.8	5938079.0
300	0.65855646	1.0524962	-203335.44	-4847905.5	-122611.92	585590.9	-4329449.0	-2792230.2	-9830368.0	-5231028.0
301	0.60663617	1.0243226	325241.22	3887948.8	-1683374.4	-6655791.5	-4929303.5	-2579281.5	8391087.0	8429376.0
302	0.66101664	0.72856176	9083337.0	-13330903.0	1374801.0	-6794807.0	3765761.0	-8230590.0	-5197908.5	1920270.6
303	0.97826344	0.6636812	-5305902.0	-4461929.0	-7833892.0	299438.72	5449476.0	1848486.2	2118706.5	-14143479.0
304	0.6712261	0.64779156	686115.0	-3533267.0	8143515.5	2484658.5	-6984745.5	-6785006.0	4946223.0	-8730694.0
305	0.76622975	0.4491728	3906142.0	8709234.0	-4124062.0	-3101544.8	-4975553.0	-6531927.0	218390.61	587901.7
306	0.9964162	0.7690046	800513.5	-2635173.5	3319935.5	-4728122.5	-7627613.5	803678.6	5894204.5	2248228.2
307	0.66516286	0.48107406	-2456243.5	5029423.5	-4907021.0	-1918330.6	-7782671.0	-2376.5354	5577345.0	-5424613.0
308	1.0104183	0.951994	160339.12	4556570.0	5080722.5	-7658820.5	5353415.5	-3799751.8	-4108881.5	-6334529.0
309	0.96157795	0.73953414	2377102.5	-2629364.5	3029610.8	-11722459.0	-2757319.5	6164544.5	4020123.5	-2169137.8
310	3094886.8	-4818092.5	-3129962.2	3819661.2	-4739611.5	-552821.7	0.29077917	0.17631222	4575911.5	0.5977899
311	-1050481.8	400869.66	7316263.0	1046676.25	-3548472.0	4324141.5	0.27228388	0.16912495	-681230.44	0.6170683
312	-5648236.0	-931892.6	-7169369.0	1352556.6	-7247894.0	1610640.8	0.179004	0.17401028	7904629.5	0.6391626
313	-2482626.2	-10195982.0	3678669.2	-9560944.0	-1035562.06	11578515.0	0.29373512	0.1805337	4401932.5	0.61216325
314	-1506669.2	101877.12	1834789.9	-2430889.5	4867961.0	3683974.0	0.31982237	0.17340724	-3016538.8	0.60011804
315	-1558621.5	6888145.0	-666503.3	-6234408.5	2062057.6	-1872164.4	0.34518865	0.17722534	-1879796.1	0.6160095
316	-6961999.5	72664.086	-6048792.0	-5509586.5	5789592.0	-8577136.0	0.33426788	0.18281135	-5634382.5	0.63063216
317	-5058603.0	1717324.6	724213.7	-1265160.9	-2172400.8	-9331658.0	0.17988937	0.21104997	6037615.5	0.60897416
318	-1934178.1	-2849711.8	-1828214.4	7578325.5	5134887.0	-3059193.8	0.37186313	0.18922491	6116658.0	0.6525713
319	3622960.2	-677351.2	-4737936.5	-3192099.2	-95070.92	-4633853.5	0.4502696	0.18049018	1905715.1	0.60949683
320	3653833.0	8215513.5	0.18103491	0.31781656	592556.0	1687586.8	361778.03	-5865202.5	-8640158.0	6858933.0
321	11793825.0	-537367.06	0.17399548	0.3523386	9327936.0	1255979.8	1001243.8	3887874.8	-2825116.2	-2859977.5
322	164461.12	-3151294.8	0.18801653	0.18322825	-12513490.0	8695549.0	7886319.0	2375907.5	-3634071.0	1366456.0
323	4821974.0	-8225267.0	0.20547028	0.21122007	7536606.5	4542098.5	1734303.2	-5127629.0	-2498542.2	-10139463.0
324	-384910.5	-5249499.5	0.17647153	0.17424841	6681809.0	-810557.44	7905366.5	677232.2	3867443.0	-3159965.2
325	1356847.2	10078057.0	0.17725332	0.17979732	-3819649.5	-7797877.0	-7076540.0	218832.28	2101082.5	-8830375.0
326	1460464.2	-7526848.0	0.229312	0.17016274	7402046.5	7196127.0	-7243654.0	-540250.56	3972484.0	11042949.0
327	135665.62	-2545653.0	0.19254991	0.17627883	8072826.0	425494.34	2736035.0	-886454.0	2480224.2	-554321.1
328	8679590.0	-7740498.0	0.17754683	0.18673867	1484277.1	8374456.5	1841829.4	-1162517.6	-7033613.5	-11216022.0
329	-4389154.5	5057989.5	0.18505771	0.18621004	6955424.5	-6128042.0	181701.61	2772809.8	-2091498.8	3157227.8
330	17498716.0	-6591923.0	7852847.5	0.18431374	0.23278123	0.18008994	-5304670.5	3101793.8	-1316291.8	0.60323685
331	1060579.9	-4913870.0	-4500248.0	0.24310243	0.43529513	0.18258552	-570264.9	-2900505.0	9548645.0	0.7285322
332	7223239.0	11549253.0	-12730083.0	0.33282468	0.23528416	0.17948134	1073917.5	-95034.234	8512810.0	0.61472374
333	-5760286.0	3986162.2	2246168.0	0.18439975	0.23192713	0.18621819	-4887214.0	-5118292.5	1908182.0	0.5932151
334	-2057694.9	-603728.2	1944751.8	0.18305215	0.4529277	0.7745941	286123.03	3923884.5	1129751.0	0.94898635
335	-1592172.9	10656706.0	6693783.0	0.18187568	0.47066525	0.2405223	1355940.5	8591273.0	4772138.0	0.613778
336	1177390.9	-14316691.0	-14199949.0	0.18148594	0.3517604	0.43400362	2439846.8	-352588.97	-5970487.5	0.6218015
337	-8357152.5	1789284.4	-3894178.2	0.17794739	0.2785462	0.17995273	-7178661.5	8648362.0	-7157817.0	0.6088405
338	-8213074.5	7129911.0	4658969.5	0.19699518	0.24606414	0.18251596	5548749.5	-7970827.5	11792178.0	0.616234
339	-18059.729	4135250.2	-7267755.5	0.22528446	0.24431056	0.23988609	2841803.8	-2165549.0	6963063.5	0.6163558
340	0.5791375	0.9738692	0.8309797	0.7461793	-7432219.0	5215979.5	-5697628.5	3260967.5	1454562.2	-8252417.0
341	0.55094945	0.55793345	0.63052225	0.5839509	-474832.12	-1517768.5	-859376.75	1472951.4	9559218.0	-17994.598
342	0.6980171	0.29088074	0.936293	0.44480994	-3988276.5	663040.3	-5511176.0	-1544404.8	-1596444.2	498466.7
343	0.6967855	0.77617556	0.98966235	0.35056168	-7618655.0	-5437510.0	-5561714.5	-4391620.5	1516873.4	-7495477.5
344	0.46043053	1.0849328	0.5461092	0.7287046	-11587009.0	-3245108.2	7002294.5	-11171885.0	7656786.0	-9816509.0
345	0.98924506	0.90154064	0.98550427	0.8811882	-6569241.5	-6049145.5	-852201.4	-806975.5	-4106641.5	-8813598.0
346	0.41137162	1.0056999	0.9494526	0.39099893	-7347156.5	3287144.8	-9025024.0	-897274.3	2532730.2	-10527299.0
347	1.0250815	0.6051043	0.6180053	0.48386696	-2902709.5	-13278305.0	6408651.0	-5615048.0	3049472.5	-6629470.5
348	1.0029186	0.637016	0.49353552	0.5838967	55873.266	-3412421.8	-3532737.8	193811.72	-1417331.1	-6204892.0
349	0.9685409	1.0081972	0.8202952	0.55525464	-10087155.0	3956858.0	3666949.0	6756243.5	4367535.0	4116518.5
350	-1780961.1	-2180506.5	0.18101639	0.17980438	-3058448.2	-6089871.5	390321.78	-2078017.0	0.17935991	-2745534.8
351	-3903362.5	782346.06	0.18324898	0.17225923	-13457062.0	-10393483.0	-1232798.5	-6085428.0	0.179303	8058957.0
352	2362955.0	6650727.5	0.18234381	0.18800505	-7955297.5	-6174185.0	4658972.0	3531739.0	0.17961921	-6385512.5
353	6476872.0	-2751081.8	0.1615599	0.17000297	-227976.2	-1591259.8	1389326.2	-128204.97	0.17527543	-597113.94
354	-6814928.5	1895279.1	0.18211716	0.18648869	798351.56	126096.766	3173121.8	-4009301.8	0.17415753	-13205114.0
355	4697289.0	-160177.03	0.17479338	0.17478417	4082219.2	-5388390.5	195120.56	-1206424.0	0.17973535	1905184.6
356	-8940257.0	-2001793.2	0.17858876	0.24466473	1392872.8	1408207.6	-1014037.2	1133163.6	0.1791204	883628.1
357	3039214.5	-4592672.0	0.19122261	0.18007459	5514106.5	-7757240.5	-11954772.0	-9988216.0	0.17755227	6648992.5
358	-1426873.6	8631243.0	0.26044485	0.172915	-4396555.5	4774416.0	-432945.34	1731409.1	0.18007578	-7656098.0
359	2643770.5	-349639.56	0.21559992	0.17252484	-5713989.0	2769538.2	5832026.5	3662861.5	0.19908251	-94269.54
360	4610823.5	514870.88	-3916805.0	-951293.7	1653318.6	-10158970.0	0.33034828	0.5065596	0.17200616	-5108771.0
361	4282073.0	-4034907.2	-6303812.0	-206758.31	-18642570.0	3951909.8	0.43069127	0.5910886	0.20167613	9565295.0
362	742622.25	-10555989.0	4245954.5	-7695801.5	-5241912.0	-232158.98	0.79134107	0.8824937	0.5740624	2329402.2
363	2428547.5	1481716.6	-3702717.2	-10002009.0	-11522196.0	-3171204.0	0.40036696	0.8126357	0.37646776	-8677769.0
364	1992022.8	-6254692.0	2270998.2	-10380968.0	-935754.4	-3792820.0	0.80556935	0.5897225	0.2732961	-4352886.0
365	-1471204.1	712374.25	-10234125.0	-2819551.8	-7673178.0	-2310620.2	0.66278666	0.67647225	0.29109785	2070845.4
366	3632587.5	573047.06	-6413966.0	3017281.8	-11679193.0	-4540192.0	0.2807044	0.83981633	0.17134069	7887902.0
367	-1477541.1	-7745824.0	3604650.0	-1054557.1	-4114858.8	-1250722.0	1.043434	0.5471216	0.2427682	-8353368.5
368	-635916.3	2681116.5	60090.414	2490733.0	-17108340.0	227239.44	0.74914396	0.9835279	0.3116193	-357742.66
369	911527.7	5742030.5	1695484.9	214628.53	1776954.2	-6326268.5	1.023317	0.80299455	0.259149	-5381920.0
370	5871439.5	-2631669.5	-14828160.0	-1718552.2	-12500828.0	3358027.5	3271307.0	0.9465761	-2246837.0	1.0358628
371	-5724457.5	2506689.2	-1277293.5	6800004.0	4563416.0	-129405.88	-1265624.8	0.96555513	1718434.0	1.007584
372	810142.3	-9911702.0	-46874.617	4967056.5	-3640688.2	512356.34	-3413524.5	0.6710066	-3324106.5	1.0707648
373	8397955.0	-3326944.5	-4612000.5	-4642175.0	-4556861.5	-398862.06	-1508719.8	0.6837119	-1545478.8	0.9251973
374	-5278756.5	3021905.2	1864166.8	2576118.8	-876078.2	573314.0	-1900296.4	0.8390517	-938754.8	0.9767548
375	-1707057.2	1040546.1	-8759815.0	-11017917.0	-3931818.5	7196272.0	-678162.94	0.94773805	1531838.6	0.9981334
376	1750572.5	-7392681.5	2332279.8	-3259671.2	-5843741.5	7804270.5	2081959.5	0.17436987	755316.94	0.6634311
377	-804674.1	-7814196.5	-3007811.5	-350129.4	-4779025.0	-11018851.0	5864830.0	0.5879076	-2308605.0	0.9849396
378	-11037580.0	3095639.2	-6169674.5	5845041.0	8356618.0	3138685.2	-158430.02	0.5461429	-4503907.0	1.0387704
379	11673763.0	-9204754.0	-8476544.0	663166.25	-7294087.0	-5242298.0	209345.17	0.55673164	-8622511.0	0.9450274
380	-2892808.8	3683716.5	-5225148.0	3223577.8	-9758576.0	2454736.5	-10080830.0	-176056.0	0.172693	-2907.1826
381	-5205028.5	-2822953.8	-3786598.2	-2317418.5	-13714879.0	-3666386.0	-2618079.2	-627899.1	0.17255302	-864521.9
382	4309657.0	-7249071.0	7438926.5	-12516803.0	966231.3	1514390.2	-7104106.5	-5087261.5	0.17583476	848660.44
383	-5726264.0	2739071.5	-8549676.0	-4993025.5	-8442961.0	-1342917.5	12984036.0	-1105414.9	0.18542151	-1917461.6
384	-7870996.0	-679914.2	1648988.1	5687181.5	5403077.0	-3439319.0	1074665.9	-940785.2	0.17821558	47847.42
385	6191320.5	-6342165.0	-3274281.2	-18309250.0	-6340663.5	-3844403.0	671061.44	4907049.0	0.18022697	1725573.1
386	5679478.0	-675151.94	-4714344.0	11688841.0	-6227535.5	4289466.0	-279595.7	207200.19	0.1616516	6627894.0
387	-7435776.0	-501831.84	-5301573.5	-3664948.8	-6700917.0	2852462.8	3023555.8	6892533.5	0.17679958	-10158274.0
388	1961385.9	5925303.5	1930153.8	-11051.445	-5956942.0	-1998649.4	-2747176.8	-2133274.5	0.1632719	-2996143.2
389	3440921.2	-7343247.5	2846226.2	-545719.8	-5897876.0	-437974.38	-3970310.5	5024079.0	0.17941199	969480.94
390	4449805.5	9574919.0	-4033984.5	5586151.5	0.20708945	2934033.2	2960692.8	-7769941.0	11057694.0	0.61150044
391	-2391699.0	-16347087.0	-2860653.8	-9336112.0	0.3488174	2935870.5	-2285024.2	-3509867.2	7220534.0	0.61885285
392	688618.2	-4398357.0	-1131682.6	-3430979.8	0.35098088	7265524.5	2222112.8	1432923.1	-1898499.8	0.5844517
393	-3442051.5	-762940.06	-823506.6	-3081584.8	0.28926677	-7476555.5	-54052.844	1939649.0	2306061.5	0.62054336
394	-5898899.5	-4876154.5	-3808955.5	-5069900.5	0.2809825	-1355105.6	-3405857.2	4793904.0	-7563283.0	0.56908333
395	-1188579.6	212525.48	-3414024.2	6490802.0	0.25711718	5692928.5	-6412801.5	-1493837.6	10321519.0	0.5850054
396	2470804.5	4843762.0	1762950.2	-5127564.5	0.29835263	3462172.2	8953877.0	-7968971.0	-9193357.0	0.56985044
397	5128710.0	6216064.5	4863599.0	1388082.8	0.18924822	9122844.0	1196075.2	-887490.94	2269792.8	0.63663703
398	-10833098.0	541030.2	5864620.5	-1220775.4	0.18052158	-11704509.0	1615861.9	5272080.0	-475765.75	0.6093851
399	4883895.5	763700.2	4959125.5	-7777231.0	0.1789538	3721071.2	654206.94	-1555663.2	-3485956.8	0.6141958
400	0.70360374	4663028.0	0.95424783	-2323759.2	-5732715.5	-429681.62	4383794.0	-1303394.5	1353819.1	456542.84
401	1.0040088	2989783.8	0.905299	-13813753.0	-3036763.5	157716.12	603076.7	-4183642.5	-6335687.0	-1024553.2
402	0.89139354	-6356086.0	0.99176335	-7970093.0	-3132043.0	302976.47	-5651429.0	775850.1	2801026.2	-2842588.8
403	0.99941486	8257189.5	0.9690702	-5172410.5	2261483.0	-2745453.0	-741495.9	-2263170.0	-3706209.0	-439983.34
404	0.7558638	-8615104.0	0.28785628	-4058507.8	-825539.5	-3958696.5	-12492375.0	-4768001.5	-731398.1	-5495754.5
405	1.0162469	-3167699.2	0.82597363	6277193.0	7244735.5	-7782.2393	-4236340.5	8877989.0	-4745860.5	1473864.1
406	0.6235904	-605580.75	0.8360033	-4203715.0	3621745.2	14113595.0	-13777198.0	392127.97	1692854.1	-5364129.5
407	0.98618793	-6117483.5	0.9950083	4833038.0	-1886027.4	-102298.34	-4473936.0	-5787189.0	-9615618.0	-2036822.0
408	1.0362663	2556832.5	0.56465286	554140.1	2468147.2	-8522925.0	-6465664.5	-8881698.0	1594309.1	9240971.0
409	0.86544913	11473681.0	0.60342705	61242.723	1102433.8	7131813.5	-11723406.0	-5349550.5	-2597369.5	-2065504.9
410	-3803757.8	-1533961.0	2076773.5	1406846.9	0.6066291	-883951.75	0.3322836	-1682391.6	-8507448.0	0.9992515
411	-2946621.2	-7981303.5	-1648360.4	2271726.2	0.8867638	1412048.9	0.43195805	8422116.0	889828.56	0.9906588
412	-1285983.2	8250780.5	2180341.5	1168412.2	0.31784868	2356989.5	0.46296686	292313.66	12764113.0	1.0266166
413	-14434529.0	1974406.9	-1508373.9	836359.5	0.23479706	6440823.0	0.5547313	-5974213.5	-3357393.2	1.0105817
414	-9977316.0	971110.25	-11926101.0	-2858077.0	0.9036219	-3672762.8	0.6668667	4172126.5	8071123.0	1.0397521
415	1387226.1	-3281092.8	-7773091.0	6015007.0	0.57584846	-3769691.5	1.0185975	2241891.5	617820.9	1.0124578
416	2352272.0	-8273078.0	1120761.6	4256123.0	0.44907972	-5843134.5	0.78672314	-9495483.0	-2760323.8	0.9953286
417	-1999364.6	-7426566.0	-150466.6	-78813.59	0.34013355	3358153.8	0.94377846	-5329797.0	-8854644.0	1.0043858
418	2912687.8	-10900084.0	-4254331.0	-4622731.0	0.9401634	6039264.5	1.0702723	-3537870.5	12629106.0	0.9852754
419	-2497614.0	-154292.5	-1656510.5	4200295.5	0.89361507	6608496.5	0.9452142	-9243584.0	-4364861.5	0.99578315
420	0.8684454	0.5191326	-538950.4	727396.5	8437145.0	0.847637	9704100.0	3981881.0	0.7932612	0.6217643
421	0.2890336	0.22361869	-3937185.2	1804864.6	-5285119.5	0.18196405	-5152724.5	-204933.42	0.17680852	0.5953994
422	0.4763117	0.1792678	2647283.5	1133639.8	-8151660.5	0.18263046	-11514580.0	-13533690.0	0.1796222	0.60014194
423	0.29889825	0.21985343	-15307702.0	-5333905.5	1931175.4	0.20859142	9801886.0	1829313.2	0.18083976	0.6008945
424	0.41831738	0.1794498	-6811923.0	-8829083.0	3354533.8	0.22717358	3193539.5	-3500775.2	0.18265241	0.71663624
425	0.45851648	0.18233912	6023992.5	424392.4	-1545875.9	0.1787592	3664116.0	1027336.06	0.18509334	0.6065925
426	0.24641798	0.17981303	9428738.0	-953369.1	6827663.5	0.1844247	7345469.0	-195619.1	0.18342268	0.60668784
427	0.17897713	0.18244407	-6712716.5	3761355.0	126160.15	0.18237238	1097893.9	-4896468.5	0.18220954	0.5927118
428	0.35555673	0.37580648	1284246.2	7514545.0	-157122.92	0.8167738	-2694364.2	-72226.664	0.23722331	1.0352417
