X_tilde,Y,X,Z
1.627843442,1.784032758,NA,0
-2.418979374,0.260271739,NA,1
1.64922686,1.514008582,NA,1
1.093731265,2.234029029,NA,1
-1.671946957,-0.482915626,-0.316515613,0
5.003422468,5.166128642,2.407738933,1
-1.170976875,1.754351963,NA,0
1.891458516,2.210783911,NA,1
2.91948732,0.290253268,NA,0
3.046371618,1.727396665,NA,1
1.145786173,1.414034401,NA,1
0.806597971,0.760737573,NA,0
-0.990698769,3.113924342,NA,1
0.567454474,2.025928946,1.213202541,0
0.297114923,2.517218149,NA,1
-2.794039942,1.535451182,NA,0
-0.224466178,4.292311786,0.358596303,1
1.301219732,4.191615899,NA,1
-0.212538174,0.486001773,NA,0
1.899307455,3.895399872,NA,1
0.064933318,3.799043529,NA,1
1.312270189,3.051735331,NA,1
1.148836699,0.701846534,NA,0
2.940036259,0.81305778,NA,0
2.216468945,1.859656718,NA,0
-1.488849978,1.033086277,NA,1
0.987069022,2.103491213,NA,1
-2.987104809,0.163517689,NA,1
-0.619281524,1.500378921,NA,0
-1.347630678,1.245998772,-0.127754007,1
0.514166738,-0.939054482,NA,0
3.87690627,1.766010676,NA,0
0.02014611,3.505300711,NA,1
-1.101288477,2.592325051,NA,0
1.995412265,3.121737433,NA,0
-0.052003513,-0.645110437,NA,0
-1.905042891,0.600977414,NA,0
1.084260862,1.152115084,-0.054322109,1
-0.424954716,2.841976348,0.61072116,1
-0.854522301,1.475190953,NA,0
4.003500206,3.143887815,NA,1
-0.438293455,-1.127917159,NA,0
4.424153242,2.000659791,NA,1
-0.856369422,2.420286404,NA,0
0.448114874,3.045408782,NA,1
1.162405255,3.344560694,NA,1
-1.26778865,1.551426505,NA,0
-0.17204039,0.791978882,NA,1
1.370231803,1.371764832,NA,0
2.557547929,4.46837287,NA,1
0.004427082,1.469831288,NA,0
-0.230224365,-0.417376062,NA,0
-1.974615671,1.357986935,-0.173656338,0
-3.009585476,1.06963341,NA,0
-1.5153069,-1.663086724,NA,0
2.650209214,4.035594493,1.567203411,1
-0.172462926,-0.551370497,NA,0
-2.797177967,-0.273625407,NA,1
-0.799175174,0.556035387,NA,0
1.779272352,1.941764579,-1.03048541,1
1.719831856,3.108969213,NA,1
-0.304059204,2.392196165,NA,0
2.503335087,3.045594618,NA,1
0.312918668,0.909795675,NA,0
-2.500841062,0.604514301,NA,0
-3.537344566,0.279481607,NA,0
3.19451162,2.419195225,NA,1
-1.822992209,-0.145952947,NA,0
0.722974957,3.031004361,NA,0
-2.059085312,2.106511041,NA,0
1.261283922,2.428853017,NA,1
-0.323203342,3.302285559,NA,0
-0.961946934,3.62849275,NA,1
6.632182344,3.173412779,NA,0
-2.719751838,-1.290840642,NA,0
-1.121055457,2.155250944,NA,1
-2.868345344,2.162513493,NA,1
1.400598235,4.910548388,NA,1
-2.705854573,-0.619216158,NA,0
-4.534823779,0.596765596,-0.532952893,1
2.343199325,2.610209187,NA,0
-1.446724384,0.822715559,NA,0
3.079517859,3.754317136,NA,1
-3.988743612,-0.926876257,NA,0
-1.738115703,1.769117137,NA,0
1.47490488,2.982943033,NA,1
-0.125211363,1.197878262,NA,0
1.289856918,3.027650957,0.254227805,0
1.792878048,3.280679455,NA,1
3.280732665,5.124632172,1.520745039,1
1.299917584,1.804390368,0.574447494,0
5.949228456,4.054454608,NA,1
2.267889768,3.621006543,NA,1
1.261994615,1.084380695,-0.437300457,1
2.868618081,0.103079583,NA,0
1.767608855,1.443396297,0.452423862,0
0.745490191,1.825708878,NA,1
-3.450115253,3.11581964,NA,1
0.197636421,-0.436393685,NA,0
-2.69114893,4.135488668,0.834982704,1
-1.974845718,-0.459729471,NA,0
0.502424832,4.60572864,NA,1
2.359810151,2.63145711,NA,1
-0.660419229,2.810446262,NA,0
0.547764116,-1.987410893,NA,0
-0.024469914,2.361810153,-0.072247123,0
1.851416626,-0.994595308,NA,1
0.377071906,2.448184423,NA,0
0.675531002,4.074166489,1.10832192,1
2.052937671,-2.00580158,NA,0
0.638407125,2.308557642,NA,0
-0.515050715,3.758238039,NA,0
1.627679816,4.124596985,NA,1
2.94921886,3.147562933,NA,1
0.073241918,1.747764943,NA,0
-4.164202213,1.984270424,NA,0
0.46795759,3.392273704,NA,1
-1.475125605,2.442326037,NA,0
3.729448807,3.215194593,NA,0
0.453986819,2.891577007,NA,0
-0.232255577,3.652955495,NA,1
0.027658738,2.284358975,NA,1
-0.104771436,2.922375798,NA,1
-1.111709092,2.287241313,-0.442095579,1
-5.386876719,0.323260824,-2.396849631,0
2.255138803,2.017691457,NA,1
3.892626549,0.297210922,NA,0
-1.551774774,3.442448084,NA,1
-2.2612099,1.468750601,NA,0
-3.576791463,-1.735124706,NA,0
-0.463180112,3.148882759,NA,1
4.743742953,2.531746887,NA,1
2.490950573,2.54096985,NA,0
-0.32466248,-0.121403614,NA,0
-1.503220595,0.274541002,-2.054495531,0
0.699047123,1.155431403,NA,0
4.667794509,0.783331601,NA,0
2.68025698,2.498748667,0.293944429,1
-0.878013105,2.700715939,NA,1
-0.286277912,4.212262629,NA,1
-1.038058034,2.03545524,NA,1
2.792372165,3.86402696,NA,1
3.347615293,3.328601452,NA,1
-2.088828139,1.430577645,-0.335613718,1
-1.950175874,2.577204406,NA,0
-0.494459295,3.108691865,NA,1
-0.73240591,2.48705378,NA,1
-0.187190335,-0.249622281,NA,1
1.904937942,0.285419816,NA,0
0.42055588,4.10525351,NA,1
3.152885689,1.52336377,NA,0
-2.894120682,-0.013704797,-0.196379536,0
0.09339627,0.946989364,-0.616716525,0
-1.169413024,3.5416738,NA,1
0.124174287,0.243395828,0.115214244,0
0.478596152,-0.063232458,NA,0
3.459269804,0.736099682,-0.043025484,1
1.161562487,-0.00971839,NA,1
2.791725812,1.926733468,1.316460079,0
2.099323523,0.809485347,0.153710574,0
1.889951821,2.158767843,NA,1
0.18249158,2.078898582,NA,0
1.022249178,0.171968631,NA,0
-0.206103194,4.486152662,NA,1
0.807736296,4.072749104,NA,1
0.224994124,-0.561637116,NA,0
0.355990671,0.093851261,-0.191711827,0
1.219412565,2.564128192,NA,1
0.212285871,1.027674079,NA,0
1.171409573,2.252922186,NA,1
1.722959384,1.891413033,NA,1
-3.360304199,-1.946514991,NA,0
1.056731019,2.459432361,NA,0
2.194698205,1.617484762,0.427330917,0
-1.718614,3.184456023,NA,1
0.920133105,2.434574503,NA,1
2.293643359,0.938131149,NA,0
0.008304266,3.310631292,NA,1
0.373336049,3.575712894,NA,1
1.46139211,-0.879004745,NA,0
-2.642762252,0.943624065,-0.639729019,0
1.197923431,3.2832668,NA,1
0.095001121,3.267439645,-0.530370853,0
0.283481006,-1.24963677,NA,0
1.40460728,1.814435029,NA,0
-1.760804526,0.534965341,NA,0
-2.134471435,0.024922923,NA,1
0.720782842,2.312160402,NA,1
0.813116688,5.303269466,NA,1
0.165868061,1.576568832,NA,0
0.466579283,4.139322256,2.742699852,1
2.915864402,0.485515442,NA,1
-0.027123187,1.803327972,NA,0
-3.39899077,-0.23337365,NA,1
-3.27703411,1.567171938,-0.582875797,1
0.829407939,3.770193315,NA,1
0.367472604,-0.925693356,NA,1
-2.087445685,0.956176661,NA,0
4.141028669,2.84958365,NA,1
2.413580755,0.175261663,NA,0
-2.146126514,3.370009271,NA,1
0.619994113,1.298672636,NA,1
0.615514128,1.090172943,NA,0
-2.200303992,2.167866198,NA,0
4.360975321,4.20671142,NA,1
0.791275533,2.393041435,NA,0
4.270512853,4.349303665,1.183519653,1
2.3625595,4.100853394,NA,1
0.304648069,3.107599392,NA,1
0.956297123,1.893647862,NA,1
3.321090521,0.957881618,NA,0
4.313421631,3.799459094,NA,0
1.340257793,2.573247372,NA,1
-0.594656782,0.236054371,NA,0
2.496797501,-0.187685645,NA,0
0.453675447,0.687996936,NA,0
0.888875075,2.043541816,NA,1
0.396454949,2.195391426,NA,1
-2.694700664,1.379497124,NA,1
1.944799857,1.252038987,0.654325338,1
-2.774320058,-3.526447545,NA,0
1.344583128,2.90151284,-0.292074973,1
-1.878899254,6.021065824,NA,1
0.021662068,0.493801612,NA,0
2.153403071,3.476959715,NA,1
-0.381768187,0.887282461,1.022207007,0
-1.814274653,0.805435105,NA,0
-1.319858585,4.463533162,NA,1
1.978288275,2.66049466,NA,0
0.976896519,2.581149564,NA,1
3.825201966,3.775598324,NA,0
-1.334472888,2.819647267,NA,1
-3.049907802,-0.721212477,NA,0
-3.671174917,0.036891724,NA,0
3.955857452,1.783649882,NA,1
0.313505272,-0.408318588,NA,1
-3.815083681,3.566791586,NA,1
0.502727359,3.329252188,NA,1
1.602169178,1.980858635,NA,0
0.285889227,1.643264573,NA,0
-1.250672851,-0.192919872,NA,0
1.842319528,2.380777713,NA,1
-2.32779284,0.98895978,-0.922381153,0
0.800137479,2.311782537,NA,0
-0.579965557,1.840275313,NA,1
1.863438647,4.005307508,NA,0
-1.749184429,2.35579071,NA,1
-2.183112044,1.459420776,NA,1
1.378055843,1.808785852,0.283310027,1
0.302291395,3.391439282,NA,1
-2.048497493,1.187212232,NA,1
-3.992054748,3.074375226,NA,0
3.811485064,3.625165385,NA,1
-0.654864862,3.817132339,NA,1
3.392688728,1.732973989,NA,1
-1.034689865,4.042394078,0.952231427,1
-2.706571486,0.989464701,NA,0
-0.035056746,-0.787080899,NA,0
-0.060031837,0.231747144,NA,0
1.405224682,0.461492719,NA,0
-0.970939392,2.495020011,NA,1
0.284222028,2.059486863,NA,1
0.153556307,1.356750679,NA,0
-0.948572347,0.148597746,NA,0
2.308259054,2.994263541,NA,1
0.584848708,2.348435936,NA,1
-1.391436332,1.400676496,-1.008881985,1
1.256083165,4.453012238,NA,0
-4.519538424,0.493282519,NA,1
-0.306154478,3.03427393,NA,1
0.457500282,2.79964699,NA,1
0.985754336,1.54221783,NA,0
1.789251906,4.981206875,2.381776545,1
-0.31794261,1.081314387,NA,0
1.198735614,2.051741225,NA,1
2.256085701,3.728183496,1.478726626,1
-0.762592246,0.151570328,NA,1
1.049454959,3.724669778,NA,0
-0.092920382,-0.072672382,NA,0
0.564410993,2.858358879,NA,1
1.268479334,-0.766206802,NA,0
2.098682507,3.668138185,NA,1
-1.091994412,2.027613623,NA,1
-0.512450901,2.94472635,0.484572375,1
-0.591438421,0.419563301,NA,1
1.177804622,2.619735025,NA,1
0.736692746,0.210159776,0.452921453,0
0.538617935,3.243635552,NA,0
2.15829102,3.248972094,NA,0
-0.692714636,-0.0576183,0.828508568,0
0.937847147,-0.150370528,NA,0
4.358317515,2.694274837,0.616728589,0
-0.492984825,0.459163979,NA,0
-0.984724946,1.63870635,NA,1
-4.886962283,0.053692423,NA,0
0.49643297,-0.318256284,-0.273167753,0
-1.07457065,1.074653579,NA,1
-0.539147103,0.85342475,0.612624971,0
-2.165494535,-0.681788576,NA,1
0.194113199,2.741220722,NA,1
-4.692711255,-0.243646564,-1.010144061,1
-2.662717629,-0.708275577,NA,0
-3.273449507,-0.095251539,NA,1
2.524240136,2.640727339,1.381776843,1
2.897806791,2.038813884,2.091210114,1
-2.32568572,0.72458148,NA,0
2.207005363,-0.445213993,NA,0
0.540656651,-0.102231403,NA,0
0.480685087,1.615209241,NA,0
2.160979043,1.765279764,NA,1
1.675711013,0.495533399,NA,0
0.108507342,1.754869874,NA,0
-0.438623533,3.044208131,NA,1
-0.047535823,3.457407125,NA,0
-0.283238082,-1.152615657,NA,0
1.49259041,0.278136435,NA,0
1.001821165,2.592057247,2.032145284,1
-0.02888337,0.883532105,NA,1
0.188108825,1.812888103,NA,0
-0.461689635,0.922508185,NA,1
1.026111671,3.370035152,0.552939527,1
3.54595482,3.698574661,NA,0
-0.443780315,2.320269129,NA,1
2.998364649,4.025122179,1.655535364,1
1.059179599,0.990534556,1.014766363,1
0.365547323,0.190088577,NA,1
-5.022235188,0.503739448,NA,0
-0.681371429,0.978816997,0.302160173,0
2.45690673,1.600596948,NA,1
-3.253945231,2.844119108,-0.030935006,0
1.461565127,-0.512358227,NA,0
-1.799155358,1.935245906,NA,0
0.254520515,-0.646838524,NA,0
-2.279920047,-0.627433428,NA,0
4.700542887,4.390656924,2.974543144,1
0.178617772,0.567296233,NA,1
1.569047364,1.376340871,NA,1
1.261396358,1.127236875,NA,1
-1.85942169,3.768213088,NA,0
3.106226445,-0.613714302,NA,0
-0.057483238,3.368885585,NA,1
3.395293818,4.577478804,NA,1
2.676181851,0.695179793,NA,0
-0.713128777,1.009112153,-1.192411849,0
1.377180302,3.314664818,NA,1
-2.990288619,-0.472041217,NA,1
3.691978569,2.075592875,NA,1
0.172030122,-0.076871255,NA,0
1.664735149,2.890329955,NA,1
1.821667909,2.976933496,NA,1
0.866794321,1.319113208,NA,1
3.93983281,4.084223357,NA,1
1.245131048,0.025291747,NA,0
-0.428989178,2.830204359,NA,1
1.58267208,1.505847525,NA,1
-2.843960526,0.150076443,NA,1
-0.271291997,1.343886361,NA,0
-1.999270648,2.158664817,0.429356951,0
-2.283930637,0.686298529,NA,0
2.396703482,0.302695737,-0.741532305,1
4.88175695,2.365705153,2.105111388,1
0.234309617,2.872084719,0.649697534,1
1.107092349,3.849419709,NA,1
1.806517326,-0.232568383,NA,0
-2.340957939,2.71088025,NA,0
-0.703512822,2.005258643,NA,0
-0.886723671,0.257594624,NA,0
-3.398763523,1.806189188,NA,1
1.422425834,-0.174138005,NA,1
1.542691071,1.516788081,NA,0
0.672474482,0.440101622,NA,1
-1.70269889,2.218395896,-0.330979319,1
0.699110923,2.071371253,NA,0
2.982368197,4.342485391,NA,1
2.458605776,4.576514721,2.311607127,1
2.512271047,4.531709758,NA,1
1.83045467,2.194143107,0.725282479,1
-1.507257398,-1.301311803,NA,1
1.499157055,4.088676035,NA,1
0.951349389,-0.248371867,NA,0
-5.577269833,0.87337822,NA,1
-1.686446796,-1.050196088,NA,0
-3.166568823,-0.461831708,-0.449638559,0
1.500516559,4.01609868,NA,1
2.405260902,-2.645529361,NA,0
-1.176352391,1.202150583,NA,0
-0.777015502,0.795646754,NA,0
0.214089165,0.886796214,1.401135741,0
-2.096093483,2.998974529,NA,1
-2.332960525,0.99438975,NA,0
-0.869248213,0.645931615,NA,0
2.319079036,1.534824554,NA,0
1.18003365,1.735242446,NA,0
-1.873443692,-0.645590696,-0.845594911,0
-3.277047428,0.927868115,NA,1
-1.461538185,1.05760708,NA,0
-1.011397501,1.350611598,NA,0
0.54256453,-1.096982921,-1.025548905,0
-4.728622002,0.196733324,-1.086717675,0
3.622910882,3.505813565,NA,1
0.821173935,1.342364527,NA,0
4.15587332,2.640599764,NA,0
-0.494588249,-0.438289532,NA,0
0.738059256,1.413490362,NA,0
0.92477373,1.592830348,NA,1
4.136471267,2.573063845,-0.371665372,0
1.116472384,3.561274018,NA,1
-0.845212883,-0.225891015,NA,1
2.501807254,2.976594454,NA,0
0.916498747,0.616181642,NA,0
-0.960104329,0.747427488,NA,0
0.83808921,4.695040676,1.480224468,1
0.020848421,1.540436764,NA,1
3.249124021,3.449776219,NA,1
-1.664541619,2.029109609,NA,1
-2.228590208,0.159142866,NA,1
-4.382478353,-1.917798854,NA,0
-0.531928267,3.628075269,NA,1
-1.17837271,1.079649238,0.304285285,0
-0.104689847,2.307487449,1.762992595,1
-1.447476026,2.747177031,NA,1
0.191554244,2.392340734,NA,1
7.500633083,6.657813951,NA,1
1.83080227,2.459946015,NA,1
-2.676900593,1.221904398,-0.932000794,1
-1.138410104,1.804942774,NA,0
-2.052276368,-0.064213804,NA,0
-1.206445337,2.875260596,0.324926711,0
0.859070719,1.892751914,NA,0
-0.428473611,4.130391212,NA,1
1.101500228,-0.202437341,NA,0
2.084639119,2.511383138,NA,1
-0.974483068,-0.819328011,-1.034560419,0
1.281194193,1.071717028,NA,1
-2.696679747,2.379327715,NA,0
3.4237981,3.701818434,NA,1
0.410138261,0.137597454,NA,0
-2.529816584,1.523742939,NA,1
-1.118088818,3.020030677,0.554351916,1
-1.429199847,-0.670634318,-1.942664556,1
1.317396849,1.319305746,NA,0
1.089463227,4.406975962,1.857465462,1
0.43393451,2.416359724,NA,1
1.33514758,1.385362756,NA,0
-1.104048466,1.064680475,NA,1
1.501274447,2.257849136,0.291374045,1
2.35484718,3.496840932,NA,1
2.248038019,3.789505611,0.904316395,1
0.415142313,1.79224452,NA,1
0.016766879,2.372377628,NA,1
-3.335260231,3.089589821,NA,1
0.459927325,3.095170629,NA,1
-1.337427477,4.261907527,1.750871136,1
0.519022435,1.897430245,NA,1
-1.379960997,-1.09778967,NA,0
1.254725605,-0.67148951,NA,0
0.332750667,1.674305211,NA,1
-1.684223989,1.804492836,NA,0
-0.269431385,-2.122931232,NA,0
2.040113271,3.20324997,NA,1
2.889736403,2.103613108,NA,0
1.01171878,1.138933961,NA,1
0.412817421,1.32486966,NA,0
-0.870177842,-0.49729045,NA,0
0.002990731,0.556850975,NA,1
-1.44334309,1.17039021,NA,1
1.635971086,3.323206099,NA,0
-2.807205265,-0.868925401,NA,0
1.947480092,2.291310971,NA,1
-0.356304486,2.069097654,NA,1
1.508575644,1.780660968,NA,1
1.186575117,2.186506157,0.409011533,1
3.542907985,2.582207044,NA,0
0.789284978,4.479725258,1.180583181,1
0.464213367,3.233113995,1.569563815,1
1.216318849,4.881117938,NA,1
2.523329704,2.815071827,NA,1
-1.402606358,-0.765014368,NA,0
-1.777944694,-0.22804236,-0.978321131,0
0.340610192,3.79012449,NA,1
-0.220781716,1.875962414,NA,0
-0.329434874,3.387826743,NA,1
0.076684025,4.158305878,NA,1
-0.114090605,2.629803221,NA,1
0.449323068,1.627986882,NA,1
-2.102483669,2.255598241,NA,1
1.043454109,2.64922277,NA,0
2.519026667,2.917245837,NA,1
3.014423793,4.161240196,NA,0
3.521807404,1.32905821,NA,0
0.024867918,0.578252448,NA,0
-0.152905955,1.692031596,NA,0
0.775438429,1.989665728,-0.679990589,1
-2.157021937,0.749232287,NA,1
2.595796766,4.191380863,NA,1
5.229189681,4.537689035,NA,1
4.995640401,6.38560637,NA,1
-1.821840279,1.91934348,1.287146789,0
0.366943169,2.916795234,NA,0
2.413176199,-0.305960846,NA,0
-0.897489987,2.569073829,NA,0
1.962675543,0.698725028,0.166352382,0
2.799891279,5.708441676,NA,1
-1.698432691,-1.332226225,NA,0
-1.323187297,0.724568706,NA,0
1.961201701,-0.182402114,0.587566533,1
0.475224279,4.55860133,NA,1
-1.989101812,-0.03331978,NA,0
2.216089548,1.239773402,-0.479399258,0
-0.795658317,2.985810291,NA,1
2.616793731,1.273406686,0.695424055,0
0.582013271,-0.655294546,NA,0
2.234486648,1.345738978,NA,1
1.856848088,2.588055312,NA,1
0.046041405,0.424619779,NA,0
0.421509843,-1.27821045,NA,0
2.822720563,1.812490665,NA,1
-1.415916096,2.391562981,NA,1
-0.411021924,1.327343844,NA,0
1.324849224,1.939945063,NA,0
-2.881232358,-0.201284042,NA,0
-2.86532176,2.480328482,NA,1
-1.581487837,3.06499024,0.90188134,1
-2.312992634,0.177370683,NA,0
-0.748071996,1.553522533,NA,0
0.920192732,2.490967405,NA,0
-0.209682713,1.898725153,NA,1
0.235835451,0.569777963,NA,0
-2.390429583,-0.022224925,-0.37023791,0
-0.07304851,-0.780323653,-0.9397608,0
-0.310834353,2.403836596,1.061110072,1
-1.32556006,0.60994752,0.340692507,1
0.289651032,5.408341503,2.279215469,1
-1.647771251,1.851754357,NA,0
2.453682955,1.786282167,0.572747184,1
-0.898648224,0.739272971,NA,1
2.762927341,5.354366489,3.252449832,1
1.263239859,2.291160827,NA,1
-1.274300129,0.890216564,NA,1
4.406365289,0.659978332,NA,0
0.544174162,1.996092814,-0.105879146,0
-1.951012604,2.767542926,NA,1
-0.826248166,2.986647826,NA,1
0.422188512,2.96529771,NA,1
2.467343531,0.035726545,NA,0
3.389191286,3.549354864,NA,1
-1.410574653,-0.452560024,NA,1
-2.079145024,2.182286117,NA,1
0.089849156,3.983828798,NA,0
-1.84611055,1.056033081,NA,0
-1.781395043,1.576801048,0.745419263,1
0.00713153,1.087028939,NA,1
-2.767571141,2.539043076,NA,1
0.583858257,2.071161162,NA,0
0.944520071,2.443501753,NA,1
2.801719526,0.911482625,NA,0
0.575461226,2.919603392,0.38484962,1
-0.167944432,2.382232494,NA,0
-1.37398471,0.358240072,NA,0
3.30925933,2.575958905,NA,0
1.246054636,-0.202940656,NA,0
0.06445241,3.23046945,NA,1
0.756905325,-2.209670979,NA,0
-1.476956773,0.068683014,NA,0
-5.719170274,0.528285079,-0.360763322,0
0.18378452,0.577806247,NA,1
-0.811906583,-1.014417497,NA,0
2.667787726,2.569122298,0.383980522,1
-0.532734269,3.562372604,NA,1
-0.632257223,3.67022768,NA,1
1.274225658,2.872387795,NA,0
1.35808111,3.412998343,NA,1
2.140145387,1.043290054,-0.152947711,0
-3.21275995,-0.384254095,NA,0
-0.701774489,0.856500701,NA,0
-1.57118414,-1.25972634,NA,0
-2.140041249,0.914507933,-0.593653826,0
-0.039158392,0.485061362,NA,0
3.829692441,2.966519553,NA,1
1.370898383,0.758292736,NA,1
2.091325517,2.815077051,NA,1
-0.022889205,-0.013275899,NA,0
2.209188635,3.067013705,NA,1
3.404247857,3.121574441,NA,1
-1.926506895,2.298022011,NA,0
-0.985393931,1.526350603,NA,1
-3.111540782,-0.065867571,NA,0
-0.286156811,0.536012801,NA,1
-0.267635124,0.96737396,NA,0
0.204562207,0.08590846,NA,0
-0.790987698,1.492273647,0.870347999,1
0.972920715,3.255842986,NA,0
-0.089080245,2.736349111,NA,0
1.468668872,1.442320964,NA,1
3.118222928,2.154685865,NA,1
1.926320684,3.559287712,NA,0
-0.699439824,3.401108985,NA,1
0.261495618,2.030485252,NA,0
1.86428294,2.388327564,0.003502066,0
1.092983419,1.128667765,0.554033451,0
-2.021118203,1.344370263,NA,0
-0.668940397,2.079395171,NA,0
1.705691165,2.116577706,0.826362384,1
1.639260622,1.873256791,NA,1
0.649045459,-0.564781885,NA,1
-1.309474221,0.624982211,0.020862037,0
-1.682178313,2.672864819,NA,1
1.366668211,2.777223508,NA,0
1.675855942,2.872017124,NA,0
-0.84338372,-0.367053611,NA,0
-0.956164287,2.236222972,NA,1
3.190213779,4.998841283,2.163229824,1
0.099307371,1.009815007,NA,0
1.804348888,0.234775886,NA,0
-0.691579221,0.13029071,NA,0
-1.025334424,2.059843977,NA,1
-0.170827396,3.890095947,NA,0
0.719774406,0.147222008,NA,0
2.627723246,5.019436591,NA,1
1.588271388,1.493141666,NA,0
0.344821966,-0.124897175,0.012548669,0
-2.015214867,2.012668307,0.281371368,1
-2.705951811,0.026994031,NA,1
2.381967024,3.427937484,NA,1
-1.515485768,3.415990791,NA,1
4.861773132,5.641065241,NA,1
-0.824283562,1.862866227,NA,0
-0.268501831,2.165619566,NA,1
-2.622363646,0.006765753,NA,1
0.267647752,2.231087084,NA,1
0.835680175,2.204055486,NA,1
1.299629777,4.010087432,NA,1
0.122887695,1.494484834,NA,1
-0.678363233,-0.900298405,NA,0
2.530640952,1.8193532,NA,0
-3.56424875,-0.843071373,NA,0
0.182065931,2.291523089,NA,0
-0.204695721,1.32839549,NA,0
1.738916045,2.40366356,NA,0
0.90188498,2.993166908,NA,0
-1.977821261,0.124822774,NA,0
-0.488353434,2.069553855,NA,1
3.926229743,0.9219848,NA,0
1.229046861,3.990647927,NA,1
-1.364330679,0.816758978,-0.842451647,0
0.769753621,5.21172764,NA,1
1.859369536,0.685129054,NA,0
1.372659722,-0.365260982,NA,1
0.897100982,0.660437749,NA,0
-2.726285931,2.215759862,NA,1
2.353969686,2.308495881,NA,1
-0.45851262,1.660663487,NA,0
1.374957887,2.794918659,NA,1
0.342634234,1.891188722,1.281813844,0
-3.671126217,1.62842631,NA,1
-1.023331864,1.358851567,NA,0
4.236654608,2.930363313,NA,1
1.848933985,0.66322923,NA,0
3.330830718,2.436001976,NA,0
0.795288823,-0.034857566,NA,0
0.406877043,2.637633902,NA,1
-1.45689408,2.236901962,NA,1
-2.064280137,0.31710015,NA,1
-0.563584053,2.116129953,-0.689172696,1
1.865616606,4.715843923,2.333739847,1
-3.735515361,-1.525499982,NA,0
-2.701929244,0.367345937,NA,0
-1.61956948,0.657620815,-0.076488274,1
-0.801382167,1.969306301,NA,0
-3.242306463,-0.560944892,-0.977097212,0
-2.684607698,0.310145605,NA,0
3.053773825,4.204454052,1.24920459,1
1.488837252,2.741570604,NA,1
1.369494577,1.453902028,NA,1
2.522905971,2.111321114,NA,1
2.141213105,3.032718587,NA,0
2.683369656,4.469676372,1.481948438,0
0.122706857,4.467445626,NA,1
2.909484843,3.561084739,1.231852878,1
1.316279593,1.518089141,NA,1
1.155696561,2.001961017,0.513546183,0
-0.421574678,2.284755068,NA,1
0.93800061,2.485225298,NA,1
0.021380871,1.222556779,NA,0
-0.015811379,1.642227747,NA,1
1.180204489,1.769694616,NA,1
0.25949714,0.062757714,0.388948101,0
0.167877719,2.434478085,2.203526147,1
-0.221856821,-1.153074127,NA,0
1.449964983,3.842062473,NA,1
0.515596347,-1.700165803,-1.043516033,0
0.921092344,0.199922459,NA,0
4.623826351,5.008903026,NA,1
-1.439418356,3.062433227,7.51955797494985e-05,1
4.670587161,2.700172054,NA,1
-1.389607872,0.457010297,NA,0
-5.030151875,1.150455605,NA,0
2.267116901,5.628124017,NA,1
0.972949517,0.297641096,-1.537048124,0
2.167262713,1.384044505,NA,0
4.258937838,2.261639266,NA,0
-3.687264329,-0.816448281,NA,0
3.274692175,3.872422547,NA,1
2.949226977,3.415810746,1.872797366,0
1.560705863,0.989918061,NA,0
1.916968848,3.288817678,NA,1
1.434009566,2.221636837,NA,1
-3.559311218,-0.961755891,-1.959666457,0
0.323348769,2.337376193,NA,0
0.745474788,2.317520545,NA,1
0.252479322,-1.197296639,NA,0
-0.367996058,3.662649043,NA,1
1.301404539,2.733439651,0.319008554,1
-1.421343395,3.709005202,NA,0
-0.478860396,1.863876146,0.353456443,1
-1.909839141,0.972497719,NA,0
1.723387368,3.060231552,1.442837659,0
1.990593403,2.00982568,NA,1
-0.005033358,0.917786943,NA,1
-2.159388692,2.258814582,NA,0
-1.687332901,1.16123574,NA,1
-3.280061913,1.158442089,NA,0
0.714426624,2.935485786,1.230340057,1
0.182033578,0.696357112,NA,0
-0.74824072,1.127046175,NA,1
-2.272082255,-0.188052552,NA,0
-0.455851665,1.952749755,NA,0
6.58554214,1.496741149,NA,1
2.126188386,4.459974683,NA,1
0.063032808,2.475219999,NA,1
-3.237786074,-1.596023337,NA,0
0.78018326,5.115008759,NA,1
-2.118596727,-1.025398997,NA,0
2.405333931,1.542209561,NA,0
-0.013273214,-0.406013438,NA,0
1.597386072,2.900251674,NA,1
1.676572245,3.473723593,NA,1
-0.631843774,3.636642196,0.036652253,1
4.093905614,0.606851241,NA,1
0.950742873,0.404121019,NA,1
4.484488064,1.923744407,NA,1
1.591250269,1.579712873,NA,1
3.848655969,3.194456546,NA,1
1.017450389,0.148630214,NA,0
-2.448284276,3.369461376,NA,1
1.156431457,1.272280127,NA,0
-1.260423016,1.343495186,NA,1
0.810196321,1.145927537,NA,0
2.981707082,3.003443265,NA,1
0.968417579,2.498776184,NA,1
-0.85016662,0.297889427,NA,0
-2.673231973,2.954337039,NA,0
-0.029559851,1.999021597,NA,0
5.372822907,3.996417803,NA,1
6.923049085,6.354472901,NA,1
-1.208917121,2.120009312,NA,0
1.610408275,4.000126728,NA,1
0.082807188,4.76772249,NA,1
-3.398724391,0.040273876,NA,0
-0.193563549,-0.411133606,NA,0
-1.449500945,0.658016654,NA,0
2.604101663,0.823840995,NA,1
3.100257676,4.914701364,NA,1
0.789500755,2.419584464,0.809730718,1
-2.191249721,2.022015063,0.46181757,1
2.196606011,1.323779499,NA,0
3.415984149,3.236313504,1.180379471,1
