X_tilde,Y,X,Z
-2.082008622,1.627372357,0.811567932,0
-0.583196883,1.083376982,0.483461705,1
-0.352725323,0.99293262,-0.669243636,1
-0.8280609,2.060496272,-0.770590524,1
-0.136308186,2.400529171,0.435270386,1
-0.376533468,-0.778457819,-1.811899938,1
-0.62019814,3.554954872,0.404187437,1
0.248599719,-1.215335788,-0.509974062,0
1.914302505,1.417237022,0.742370369,0
0.756430847,3.71216635,1.032320102,1
-1.921163501,-0.253152085,-1.003987863,0
0.161182866,2.630940369,-0.837034444,1
1.718882572,2.846347911,1.261460427,0
0.679184028,1.639946221,-0.255903056,0
-0.513664228,2.961744111,0.991952894,0
-3.186100971,1.105054128,-0.108723365,1
2.960734858,4.715987589,2.252587489,1
0.360397183,2.778642286,1.220651732,1
1.15726299,1.322699316,0.418898127,0
0.255885071,1.389807271,-0.152677196,1
-0.990445665,2.488838054,0.15301787,1
1.608634028,1.79135835,0.22878257,1
-0.658935799,2.198263184,1.190731982,1
2.298746152,2.885617221,2.327894404,1
0.242278892,2.699980293,2.122554382,1
1.805742738,0.704504305,-0.18176422,1
-2.368348876,0.193823884,-1.52300286,0
4.919387317,2.332846974,0.574602896,1
-0.020464156,1.328316189,-1.052967084,1
1.944434325,2.458241368,0.786318071,1
-1.149835139,2.226870866,0.809646879,0
-1.556743246,2.655722624,-0.019490622,1
2.014521935,-0.025146172,-0.335589526,0
-0.4903187,4.7056448,0.476807353,1
-0.210167282,2.14142455,0.147765051,1
0.898412888,1.446222619,0.425421335,0
0.628941285,2.972420144,1.234054401,0
-1.441383708,0.697441581,0.126806054,0
3.125569494,3.835497516,1.108873921,1
-1.252387704,1.628786653,0.627948491,0
-0.17276666,2.284154424,1.729443519,1
-0.583100681,2.097836942,0.98837968,0
0.455847465,0.415252997,-0.931989867,0
0.103339106,0.458452937,0.147719934,0
2.025955459,3.162074681,-0.863751608,1
-0.346061307,0.630906806,-0.909142529,1
0.037022081,1.225730462,0.45425015,0
-0.61197806,1.053828563,-0.345767993,1
2.318235748,0.938564826,0.018367604,0
1.45752922,1.797008073,-0.541934466,0
-4.445406611,0.624090228,-0.972733815,0
0.660355099,2.341874024,1.630344803,0
3.454384339,2.819644233,1.474155399,1
1.071498296,2.59634986,1.153003636,1
0.073129304,-0.866246386,-1.63284202,0
-0.413521078,1.04824011,0.08899413,1
-2.064659196,2.034902613,0.276693539,1
0.361645685,2.018396918,-0.226688708,1
4.592282604,0.643702644,1.060404569,0
0.47773529,2.006904352,0.133368401,1
-1.676928897,2.428141666,0.168238151,1
0.811203737,2.326592109,0.546253578,1
-0.094078116,3.529639063,1.232038194,1
1.161080375,3.563604211,0.915887961,1
-2.706179034,1.090124189,-1.363180989,1
-1.870033641,0.838349851,0.247154433,1
-0.554859268,2.511194902,0.995452336,1
0.144965984,-1.479615918,0.036772364,0
3.03463844,1.781387577,1.673846143,1
1.442269921,3.734987489,1.755418875,1
-0.076581132,1.685300459,0.706095432,0
-1.742312865,1.660377957,-0.446791159,1
-0.589421739,3.053756918,-0.493902342,1
-1.897311862,1.476801804,-0.724253763,1
0.439726217,3.927016909,1.14307001,1
-4.584838114,0.210217181,-1.36752485,0
-0.562119348,1.163054664,0.032278147,0
0.972436435,3.594413707,1.208607875,1
-3.07473493,2.163694246,0.109397389,1
1.22887163,1.942593564,0.378251668,0
0.97280284,0.802216111,-0.413261741,0
-3.05509402,0.807741019,-0.810362841,1
0.45370615,0.556647786,0.287663417,0
1.801564812,1.739223358,1.263766517,0
-2.70202075,3.221242542,1.834490523,1
1.331202563,2.506060698,0.610089556,0
-3.424230741,0.205640455,-1.223044868,0
4.834080116,3.122085779,0.654265485,1
2.210952161,3.695495935,0.73570881,1
0.217463973,6.744387488,1.741789687,1
2.355267979,-0.225948585,-0.596943907,0
-0.266883088,1.695837374,-0.521113418,1
-0.733336518,-1.176991408,-1.393819481,0
-2.088435461,-0.18327389,-2.028828452,0
-3.138644063,0.778496917,-0.306562139,0
0.356659077,3.939941825,1.031765387,1
2.231347694,1.371626713,-0.22621887,0
0.263148015,1.446503654,0.291338944,1
1.315254088,3.217321299,1.704441969,1
0.273804601,1.650075033,0.070465682,1
1.973840458,-0.010870946,0.248716258,0
0.057318168,2.175019196,0.168385071,1
1.957378174,-0.25637252,1.234926827,0
0.952003819,0.456893133,-0.69657863,0
1.484046545,1.270780963,0.224742751,1
1.422680285,2.605306572,1.731659792,0
3.141901455,2.129242085,1.154721112,0
-1.701413534,3.485469777,-0.083969959,0
3.733029623,0.999848685,2.104621786,1
-2.125198063,1.325430977,0.616390067,1
0.096720698,1.028846022,0.115076152,0
-0.001618512,1.13514786,-0.524601148,1
-3.398936704,3.059298438,-0.023034252,1
0.467254422,0.349919909,-1.241338798,1
0.487575774,1.40848178,0.238826366,0
2.945808512,1.965526042,1.625431505,0
-1.501142114,0.837017691,-0.040038334,0
2.403324307,3.733843602,1.918868998,1
0.842453831,0.43536533,-1.601017212,0
2.715218035,-0.80999238,-1.468902189,0
-0.836457896,1.454338069,0.678334227,0
1.205339618,1.253003957,-0.274053884,0
-1.961890285,1.944624252,0.320801093,0
-1.17973142,0.604082738,-0.59896572,0
0.771450829,-0.328771326,-1.180917984,0
0.314939076,1.07243879,0.170707853,1
0.629690052,1.804608211,-0.183712197,1
0.111712842,0.586885036,-0.823494681,0
1.516582785,2.525962978,0.597146594,0
3.899098806,1.689449491,1.301554107,0
1.691556237,2.401110019,0.880917534,1
-0.279887751,1.63489435,0.247380706,1
0.260327464,-0.031266008,-0.588822538,0
4.277773857,1.406556729,0.243154168,0
-1.575087442,0.536410514,0.013291633,0
1.4959406,2.725541431,0.111023345,1
2.568753791,3.116150512,0.888822199,1
1.079328695,2.946300084,0.526950255,1
0.558342848,1.387545259,-0.26819394,0
1.041043892,1.037758461,0.676473829,0
1.541909537,3.734753835,1.36323988,1
-1.80952636,-3.033395376,-2.429433424,0
2.685212878,2.896451092,1.44279695,1
0.996958911,3.874705643,0.282115243,1
0.269976141,3.937544414,1.435929474,1
0.714400012,0.829105451,0.575029338,0
1.08349031,4.376707863,1.274524028,1
-0.350095854,1.041324326,0.549334226,0
-3.011578423,2.382623444,-0.72856675,1
2.429877364,3.175853172,0.678124404,1
0.201384932,2.651839876,-0.316214498,0
-1.068307239,2.120783694,0.503472875,1
-0.118730334,-0.223224126,-0.809783252,0
1.93655785,1.947657718,1.077240082,0
0.720634914,0.440579243,-1.343275442,0
0.299580413,2.099649713,0.825592513,1
-0.614530486,1.52514723,1.541534846,0
0.569097653,-0.12075588,0.252137207,0
-1.631346409,1.204601554,-0.928107064,1
5.043101239,2.527507043,0.847985847,0
-4.07070981,0.56109977,-0.604514305,0
1.813082042,1.833732038,0.584187817,0
0.069023774,2.052854149,-0.247298236,1
-1.262347455,2.578364951,-0.326907427,1
0.665377563,3.426317419,-0.217706386,1
-0.408382713,1.689126656,1.050394947,1
0.028888188,3.701662317,1.134969902,0
-0.741320422,1.352282757,-0.321875651,0
-0.17516398,-0.531509806,-2.058337588,1
0.762624152,3.021467396,1.155020711,0
-0.113299545,3.92460693,1.220713685,1
-1.436690409,3.063204409,-0.119984594,1
4.917664431,5.032319596,1.797819732,1
-0.485873517,0.842127332,0.674206136,1
-2.6078347,0.571424174,-1.744505501,1
0.312508924,1.597010153,0.321014368,1
0.430082416,-0.316578819,-1.197926451,0
-2.100469193,-0.278341959,-1.983488654,0
0.719259761,1.863072694,0.910352802,1
0.450349695,3.829587053,0.053920931,1
0.404089571,1.631704333,1.224620048,0
3.137041091,3.780886926,1.182400883,0
1.568550516,2.958642091,1.642074534,1
0.340562357,-1.161779265,-0.169864067,1
-0.035320398,4.152919836,0.719403966,1
0.718262578,0.075498982,-0.232511909,0
-0.179007623,-2.172524625,-1.646609656,0
0.682079347,7.517589458,2.149320683,1
-1.229639394,0.061915137,-1.029246137,0
-0.100894817,1.797182128,0.79920437,1
1.863471706,2.433949175,-0.260752461,0
-1.741353045,2.419525087,0.779015808,0
-0.855052123,2.080519757,0.292512878,0
3.55151881,3.093727275,0.889257376,0
-0.705881147,-0.640266789,-1.143093628,0
0.66362207,4.105621661,1.162458104,1
-0.545171667,0.914115487,-0.999736795,1
-1.340381636,4.42952572,0.879421511,1
2.652538423,3.35189156,1.624651235,0
-1.715459648,-0.06152493,-0.772574474,0
0.142348504,2.603713415,1.471189734,1
3.673340885,1.545245587,0.142946181,0
4.327647231,-0.015578091,0.24649089,0
2.741469209,-0.508081446,0.048145376,0
0.764672276,4.965045502,1.87561275,1
-0.021850764,0.878840131,-0.035090314,0
0.207862321,0.029468097,-0.712552685,1
1.351932225,0.096229536,-0.750443157,0
0.443520823,2.668989143,0.771452973,1
-1.014478458,2.566018353,0.346098954,1
-0.216035018,-0.48001847,-0.752650068,0
1.374815921,2.540144908,0.18458355,0
1.663985687,3.115410085,0.570015409,0
-1.230072661,0.224021731,-0.104719506,0
-2.502565612,4.532233602,1.04592416,1
-0.071995606,0.91970556,-1.103406271,1
-2.70710158,2.120432633,-0.723522015,1
0.064733995,1.319972952,-0.153184651,0
-2.455758292,-1.421930907,-0.816309571,0
0.41599926,1.876637975,-0.169406313,0
-0.597089877,-0.260835731,0.352669613,0
3.276932985,2.245792367,1.166225306,1
2.080236646,-0.036332654,-1.304823445,0
-0.723589876,2.435320587,-0.218116974,1
0.433437906,1.156599522,0.666626787,0
1.968547077,1.782006651,-0.532996358,0
0.665987717,0.51026024,-0.940684697,0
-5.09607869,-0.881067595,-2.112140102,0
-0.812799436,4.709476595,-0.009465819,1
0.588950099,3.316699489,0.223718317,1
1.860777667,3.518497612,1.020945385,1
0.443465396,1.613665334,0.940953411,0
1.932559799,0.020459034,-0.152111781,0
1.639111643,2.137303083,0.117657585,1
1.14493269,3.929714701,0.665885009,1
1.122760115,1.101918845,-0.461839248,0
-0.524396509,1.373920194,1.056018823,0
1.226436597,2.23812676,2.079685139,0
0.768410167,2.20555315,0.619840558,0
-2.779202139,2.070900321,-0.554099333,0
1.555332226,0.784866931,-0.28298279,0
1.044648733,2.392513092,0.715232991,0
0.069958809,-0.621415399,-0.312764447,0
-0.362396439,4.085808879,1.809940257,1
-1.049209892,0.11454126,-1.318029871,0
1.700904291,3.457277805,1.44488046,1
0.559055648,0.730181751,-0.31148609,1
2.609840972,1.13037907,0.633988212,0
1.036375427,3.296423738,1.562688588,1
1.70384426,1.850144298,1.078595824,0
-1.139902167,4.090709864,1.342905203,1
-0.023203637,1.328015673,0.096661576,1
1.7439119,-0.549445761,-1.699501397,0
-1.942333985,-0.430013124,0.000793582,1
1.564536692,3.4205773,0.72925172,1
1.972216775,-0.759675228,-1.485841696,0
0.319280164,2.556197285,0.982718284,1
2.065722361,2.803234655,0.640949668,0
2.661829748,0.986789543,0.967865096,0
1.244874882,0.545111413,-0.195657341,1
0.140032407,3.955951687,1.644700948,0
2.865475296,3.43576553,1.19470243,0
3.044646406,5.5214496,1.763205657,1
-0.421493496,-1.127580362,-0.494845601,0
1.663119538,1.214466783,-0.312717421,0
-0.820033623,2.81186331,1.769914339,1
0.149376371,3.024614784,0.342541743,1
4.489951421,3.619817868,1.200883224,1
-1.785299482,-0.662268114,0.021772013,0
-1.289899066,2.072933154,0.677538668,0
-0.870020244,3.895589836,0.815122528,0
-1.563389154,3.345293476,0.65280834,1
-0.854040633,3.589163899,0.676905517,1
2.04077281,0.394834913,0.783564767,0
2.576581769,2.011677141,1.432347409,1
0.577022268,1.959647319,1.203272758,1
1.649175364,0.306742116,-0.072080507,0
-0.054926769,2.847729111,1.420914805,0
-0.852287079,-0.802312019,0.300979298,1
0.986489571,2.023139144,0.302517947,1
-0.313325519,2.659135111,0.68693845,1
0.9824825,1.784077586,0.195130238,1
-1.09510029,1.074949567,-0.92423464,0
2.354151217,4.323507553,1.966574035,1
4.649314747,-0.824197088,-0.611025125,1
0.351397946,2.86957354,1.605650294,1
0.889324654,2.225041953,-0.154424859,1
-1.27874631,-0.478540725,0.032828346,0
-2.294337053,2.901345187,0.726979746,1
-2.238062574,-0.307013877,-0.706338224,0
2.050208828,3.84016582,0.974704663,1
0.00851894,2.11891189,-1.156860953,1
-1.295098687,-1.179706338,-1.005236299,0
0.060164001,3.870752829,0.66176244,1
1.97312965,4.101959442,1.519368585,1
-3.694920503,2.423249778,-1.647798969,1
1.838444684,3.713663948,-0.287633148,1
0.460059183,0.537615455,-0.240513847,0
-0.790021998,1.818069696,1.025825874,0
-0.913339548,1.895534147,-0.477056911,0
-3.710844593,1.277445421,-1.075360071,0
1.666603055,1.044388873,-0.950666362,0
-0.589539193,1.210025514,-1.125287704,0
2.012056154,1.325220298,0.115149023,0
1.258883157,2.080184495,1.115495058,0
0.041669058,-1.413591992,-0.856575251,0
3.79237993,3.762391223,0.37801921,1
-1.099111269,-0.037620535,-0.435762365,0
-2.168334106,0.221962338,-0.74890841,0
2.485267467,3.512976125,1.63232731,1
-2.610146,-1.63286874,-1.704003656,0
-0.507544695,3.43448392,0.880472616,1
2.249257647,0.933114906,0.94466341,0
-0.229440361,2.048539921,1.222052616,1
2.85161286,0.06083437,0.617216877,0
1.981920361,2.804130528,2.325338173,1
0.218206797,2.576703609,0.227524284,1
-2.215811013,-0.368340141,-2.216604448,0
2.084425177,1.927578922,0.149376471,1
1.83141199,3.041110379,-0.111493723,1
-3.221981388,2.427734328,-0.080727342,1
4.997226444,4.068852742,1.519019054,1
-0.642072966,1.061596304,-0.801756926,0
0.20141865,4.552469464,1.20415878,1
1.837711489,3.284210714,2.182847119,1
0.780433404,0.977508749,-1.606977211,1
1.338069506,1.990434182,0.306256759,1
-2.176423942,0.873137438,-0.624962905,0
-4.46296861,-2.410974883,-2.175780935,0
2.23428388,1.144222329,1.001926296,1
0.706212233,3.176082556,0.019225217,1
0.383271919,3.32121431,0.044605274,1
2.36018148,1.877830603,1.215865066,1
2.466832363,0.608085266,-0.890232326,1
1.895620192,-0.291413286,-0.661222588,0
1.080553984,2.637074224,0.253495562,0
0.921619503,-0.295289078,-0.29377682,0
0.045092434,2.078338189,0.280299888,0
2.12094574,0.630590036,-2.068798689,1
0.838450242,2.154461309,1.153588924,0
5.545718707,2.778796571,1.2306138,1
-3.463890011,1.205158426,1.097499099,0
-1.458669443,-0.385319595,-0.953448748,0
1.032845765,3.956777064,2.3663164,1
-3.687833504,-4.012497014,-3.379841835,0
-2.15755254,-0.605188657,-1.784508273,0
0.055574053,3.139665719,0.438873619,1
-0.140343462,0.254431223,0.271116557,0
1.615941551,1.113760901,-0.250435196,0
2.468729311,1.140855607,-0.233472256,0
3.048644118,-0.183087223,-0.335152869,0
1.186996732,-0.672148901,-0.529241696,0
-1.665953554,2.58353694,0.918920864,0
-2.181800182,-1.669437201,-0.934973754,0
2.979181266,2.490673264,1.215310498,0
-0.130074092,1.180094236,-0.213843451,1
0.756041216,2.050902572,-0.704800264,1
2.319332102,0.561700722,0.053061475,0
-1.248240707,3.105542841,1.43956779,1
-1.565867447,2.761248335,-0.530024636,1
1.50981365,2.402561851,-0.296113387,0
3.675837834,1.779710261,0.459072364,1
0.509520301,2.119627665,0.588731511,0
-1.539141455,1.157208615,0.502763437,1
5.109029416,4.752090655,2.142967775,1
0.215969507,2.306538467,0.881254599,1
-0.79580671,1.493240852,-1.143977385,1
-2.236541173,0.162691231,0.503509539,0
-2.444433347,0.082923977,-0.343832814,0
2.379915152,4.305780039,2.037623969,1
2.578777935,2.38014597,1.455705255,0
-0.93656713,-2.450502041,-0.723727836,0
0.94509588,3.734150061,0.640903437,1
-1.243846525,0.734774035,-1.105260483,0
0.88627646,3.581059965,1.133702234,1
-1.448962679,1.198624654,0.130974221,1
1.927036455,5.563501795,2.054687049,1
-0.543348817,1.473861667,0.687961974,0
3.099695479,2.447322444,1.400908439,1
-0.638115484,0.68976179,0.917503839,0
1.557130269,0.646543577,-1.029134785,1
1.135306352,2.311544049,1.292041317,0
0.432217398,0.199174455,-0.755664835,0
0.009929979,0.532567109,0.621035383,1
1.757127009,-0.485271709,-1.382383851,0
-0.325115209,2.343897897,0.565351509,0
-0.985013466,-0.154565307,-0.661777178,0
-0.628321111,0.380075409,0.073107409,0
-1.744272058,2.199452069,1.207488494,1
2.493413007,1.324601076,1.522337344,0
2.713677531,3.488012432,2.488251624,1
-1.430576939,1.614605458,-0.468829012,0
2.375997914,2.097430898,1.755680845,0
-2.041112472,0.498886253,-0.576137287,0
-0.839178175,-0.382032365,-0.476081604,1
2.542520794,3.606306575,0.345143139,1
-2.932374368,-1.092428706,-0.389082926,0
-1.500655717,1.864003105,-0.646670039,0
1.013710786,1.192343197,0.556959785,0
2.528288545,1.952209659,1.193601818,0
0.162697558,1.501438167,0.27597332,0
0.334546774,4.088360094,1.180624189,1
-1.256720206,-0.682489425,-1.812442283,0
-0.872717494,2.805924567,1.366207222,1
0.661546333,3.02147951,2.071752143,0
-2.238614409,-1.005778979,-0.340449283,0
0.279425009,-0.063219538,0.45408269,0
-3.601120487,1.907821883,0.336983016,1
-1.522884928,3.397200494,0.68192814,0
0.820288393,4.85260716,0.472960664,1
2.011079455,2.191066172,0.881065977,0
-0.195891538,-0.456992036,-1.006597923,1
-0.945462346,1.80165021,1.151617538,0
2.495744271,1.645918936,-0.262754645,0
1.495166911,1.830859891,0.423958078,0
-2.067345,1.40140324,0.569676504,1
-4.328956543,-0.149877518,-1.17940727,0
-1.50445808,1.222991448,0.032406916,0
1.710929716,5.223154886,1.204772836,1
-2.083245067,2.532131536,-0.729126728,1
5.429072738,5.118524934,2.823975125,0
-0.561076339,2.72024648,0.739652856,1
0.133138798,0.108278506,-0.517023732,0
2.875832713,2.231726591,0.111110761,1
-0.388104208,0.773249788,-0.730203457,0
-0.418174382,0.381320686,-0.927678642,1
-2.773321608,0.741301628,-1.261698495,1
2.830786349,2.550594239,1.338480933,1
0.217233534,3.69989471,1.288647457,1
-0.451318873,1.128749367,0.003466085,1
2.632308919,4.033249282,1.279615116,1
-0.050969801,2.406284774,0.247765982,0
3.49659591,2.747789944,0.982706628,1
1.204883927,3.842127236,1.563274755,1
1.298590782,4.220832734,1.382023727,1
-1.722253028,0.699852492,-1.0484727,0
-1.327091334,0.681826606,-0.354072653,1
3.105997069,3.07934595,1.534073585,1
0.763019103,0.538223006,-0.235908863,0
-0.700955793,4.458548403,1.548831062,1
-1.901284253,0.606189922,0.68468284,1
1.843130264,1.888604986,1.338912894,0
-0.303998586,2.679246,0.24041077,1
2.191981464,2.055313577,0.874165709,1
3.288825179,1.891063326,-0.910388255,1
-0.411988503,1.850552729,-1.503066867,1
0.942956468,2.033973451,-0.081191283,1
-1.641430362,1.892180137,-0.423648423,1
-0.271355386,1.282776212,0.972055656,0
0.735102532,-0.443904594,0.237924938,0
-3.929851027,1.052634288,-0.425323803,1
0.997980207,0.527165004,0.095819964,0
0.064731344,3.331027728,0.636384924,1
1.867221795,1.605730752,0.473842147,0
-2.682630298,2.638744273,0.16680642,0
2.786500089,1.628633361,0.703372703,0
0.122996015,3.192167262,0.129037845,1
-3.708856088,0.209307212,-1.257313707,0
1.025359335,3.137536955,1.044176643,0
-2.506456387,0.473883728,0.143191908,0
1.69786799,0.510333656,-0.407039607,0
0.691996681,1.629294531,0.136197908,1
-3.439042805,-0.733017387,-0.798596137,0
2.405300111,3.41791316,1.213938114,1
1.651566809,2.091796291,-0.043048698,0
-1.534120121,-1.766006442,-1.937837199,0
2.256791496,2.91304222,0.890524027,0
-2.37659842,-0.644715782,-1.031078454,0
3.609584398,1.086283482,0.170926838,0
-3.170348249,-0.247789022,-1.239903756,1
1.650037958,3.82653049,1.133856379,1
0.809636222,2.230876997,1.400927942,0
2.036905402,3.415830339,0.646622326,1
-0.39023255,0.893748957,0.152930889,0
-0.367844804,1.191295737,-0.395481507,1
-0.045282818,1.137171637,-0.285438626,1
-2.914486828,0.365270372,-0.355058213,0
1.167441404,5.375572161,1.741668731,1
-0.019718283,4.032161165,1.2409294,0
0.461566069,1.255831231,0.687339888,0
-4.311510488,0.324575561,-1.596666862,0
1.938875096,2.84431486,0.226598587,1
-1.348656471,-0.576484149,-0.95328242,0
-1.697087601,2.537526444,-0.833510438,1
-0.729010347,0.67188627,0.362808659,0
3.573684886,2.491057046,0.821449349,1
-2.990862196,0.818035967,-0.725979516,0
-1.388117833,-0.49786175,-0.582230756,0
1.90541293,3.552055135,1.364436789,1
0.967113009,2.947126458,0.1578713,1
-1.39201108,2.332025296,-0.613323084,1
1.708705711,2.148303833,0.022800637,0
1.256372213,2.515899838,0.888744496,1
0.649633523,3.762760846,1.218954421,1
-0.494671823,2.907120954,-0.495089803,1
-2.945481005,1.688351867,-1.363395813,1
3.050935602,1.852169832,1.301768154,0
-1.716363974,2.235721616,-0.301045699,0
0.661123046,1.667069287,-0.423601735,0
2.48993236,0.413313489,-0.508843908,0
2.902560767,1.867862472,0.070364917,0
-4.495948867,-0.059808606,-0.905785847,0
0.575665762,0.176477255,-1.152422049,0
-4.13288626,-0.686237406,-2.060635802,0
0.099796085,-0.81710781,0.009406865,0
-3.359639225,0.72827937,-0.207538258,1
-0.359132678,0.977780575,1.041332912,0
1.001486127,1.948910841,0.148837762,1
-0.884504473,2.641424504,1.14848058,0
-2.856896791,2.723142271,0.777573533,1
0.365177564,1.924300636,-0.014039994,0
3.210092112,2.821086173,1.231242685,0
2.178744793,2.561409803,1.788305202,1
-4.547892531,-0.746789907,-1.709812038,0
1.529602324,0.796414132,-1.15177705,1
-1.643992499,3.762893474,1.089817042,1
5.41430793,2.580184108,1.415549439,0
1.038970379,1.312532423,0.202012237,1
1.827618044,0.847635033,-0.789547522,0
-2.184572593,0.978515066,-0.17151023,0
-1.614660428,-0.041093391,-1.390187409,0
-1.265604012,-0.508044107,-1.226940013,1
-0.393798413,0.527835452,0.342200442,0
0.408045728,3.591498626,-0.688941987,0
0.853849263,0.568038943,0.774594086,0
0.35082059,1.524547815,-1.794721723,1
2.508336116,1.673250575,1.427086524,0
1.325204602,0.733737883,0.730776229,0
1.653462408,1.411238672,-0.125587453,0
0.265365025,2.121012902,-0.165406344,0
2.82901943,-1.001023696,-0.674815827,0
2.063756086,1.918768151,1.758174277,0
-0.522996601,0.663438083,-0.319568425,0
0.550721104,1.685334304,0.08355405,1
2.47445623,2.259804412,0.566633859,1
2.345704505,3.037808789,-0.359704077,1
0.097234337,2.761589419,1.02082683,1
3.192748879,1.499006553,0.606275672,0
-1.894040146,-0.136059422,-1.488110103,1
0.621926821,0.7257887,-1.512551254,0
2.537029726,4.629792252,2.021231574,1
-1.269962391,-0.109777906,-1.930237423,1
0.140698449,-0.691314696,0.56294522,0
-1.327885491,0.076542659,-0.120729402,0
2.73278263,0.254996617,0.234444177,1
2.370482799,1.021670027,0.870257494,0
1.093087322,4.163390347,2.025407556,1
-0.811335009,4.322030811,2.218964947,1
-0.925514289,0.22538855,-0.932813369,0
1.530150658,3.510440878,0.224857662,0
-0.511303378,1.740282564,-0.379140934,0
2.443626405,3.033886101,0.312547797,1
0.054334764,0.59165398,-1.238915824,0
-1.666430446,-2.421395955,-1.394139177,0
2.466449072,1.263928497,0.565880134,0
2.269075691,2.668347888,1.946553501,0
1.580380828,3.808373877,1.532619342,0
-0.426069218,1.489526006,-0.168626812,1
1.815745414,2.926658208,-0.621287936,0
-2.474059188,-0.998283762,-1.350878182,1
-3.049782339,0.949066788,-0.962286514,1
-4.06968406,-0.123137566,-1.166474363,0
-0.716077603,1.722504356,1.376056648,1
2.518377126,-0.572029151,-0.782541494,0
1.864072744,2.143623165,0.948999883,0
-2.975897123,3.744776151,1.363116352,1
2.216959662,0.879449221,-0.191455473,0
-2.411884053,1.943103977,-0.297805538,1
0.855136309,1.199512734,0.819046289,1
-0.381376796,3.093484587,0.645805767,1
3.024119142,2.04229827,0.751173015,1
-1.651586792,1.345854193,0.252771006,0
-4.820618258,2.616076399,0.096986677,0
0.792506529,1.497091456,0.692413864,0
-1.70711713,1.798912672,-0.622369209,1
-1.148942439,1.03124938,0.919211996,0
-3.674432577,0.149319608,-0.023289122,0
-3.183552216,2.610040558,0.516924583,0
1.290106553,1.741212695,-0.270423966,0
3.766154312,0.26257289,0.66491181,0
-0.158707181,1.266506242,0.200601657,1
-0.631816689,2.201206762,1.381499451,0
-2.728877874,1.422389502,-0.475293778,1
0.873977078,1.31579075,0.89855829,0
0.537625369,0.587857981,-0.32603061,0
-0.269375341,3.204917692,1.479862114,1
0.573405413,3.57756804,0.618885345,1
0.949856126,-0.388280216,-0.870131673,0
0.503348662,5.046173493,2.593233125,1
3.70905215,0.908980293,1.254757949,0
-0.81633741,0.685217987,-0.512004294,1
2.62776597,3.369644976,1.090219209,1
0.774836772,2.110390106,0.398568932,1
3.210719975,0.92815296,0.556614951,0
-1.753535132,0.782167564,-0.675932326,0
-1.233210656,-1.728734661,-0.842488048,0
-1.224165243,-1.645633202,-0.884731354,0
0.717103817,2.325829216,-0.478089048,1
-2.186690737,0.405839654,-0.398293494,0
1.323871042,0.990021875,0.044147002,0
0.071505455,1.940470858,0.833241996,0
-1.883798275,-1.260382251,-1.787779545,0
-1.272211279,2.599795413,0.436340764,1
1.422373252,2.904638896,-0.260783103,0
-0.84059913,1.269109583,0.116184968,0
-2.770973557,4.733501751,0.348321826,1
-0.276763598,0.408695742,1.082135302,0
1.452734858,-0.838347678,-0.045523737,0
1.140960786,0.703684575,0.418784169,1
-0.50552566,-0.539835106,-1.571595806,0
2.533968396,2.432568366,0.98318387,0
4.46993217,6.134683227,3.306653267,1
1.161362205,-0.22327269,-0.107372503,0
1.838828891,2.227402715,1.262726239,0
-1.200942196,2.98663442,0.754344159,0
-1.899848126,0.928267607,-1.045396293,0
-1.659638295,0.751518364,-0.250748804,1
2.754610192,5.521948213,2.047096733,1
-0.122433519,1.646277267,-0.617563394,0
-3.710947163,0.467917877,-0.54834336,0
1.557314081,0.517816973,-0.112022319,0
1.179976461,2.155984556,0.143546614,1
3.563470797,4.334759498,1.406477475,1
-2.061154053,1.62754673,-0.094496655,1
2.263352726,3.419367623,0.860882771,0
-3.507952654,-0.258193262,0.093522044,1
0.759860929,-0.979404173,-1.153326914,1
1.448219054,3.444796892,0.893794034,1
-0.689115655,2.194718743,0.577941733,1
2.979923562,2.995399385,0.240598622,0
-0.866023359,2.939930771,0.006819302,1
-5.032019299,1.918983832,-0.405293829,1
-0.24820735,1.540966674,0.386913473,0
-3.178339602,-2.475380484,-1.367171749,0
-0.336430391,3.644325545,1.368210125,1
4.255968464,0.904334634,1.019629226,0
2.463883088,3.340808577,0.959876022,1
0.852213156,1.190914777,0.20880042,0
1.002042557,4.257999025,1.326507062,1
2.299510896,2.184420955,0.162609539,1
-2.04079735,5.501239208,1.216233389,1
1.467171682,3.697233914,1.419017474,1
-2.967244403,1.034122645,-0.485398531,0
2.314640575,3.113360199,1.910072809,1
5.60071591,6.031085575,2.577375609,1
-0.492638361,2.231682184,0.517630017,0
-1.478906447,-0.402350581,-1.513277298,0
-2.572195215,-0.104256499,-0.809834067,1
-0.693623711,3.512799025,0.691579894,1
1.079926492,3.683339244,1.887165465,1
1.548536552,3.11419989,0.010393335,1
-0.20746138,2.601707394,-0.229915166,1
-1.680244905,0.41230923,-0.007845777,0
-1.13613214,1.295954238,0.424014867,0
1.244408586,4.237346826,1.926833748,0
-4.056265532,-0.340691282,-1.122775985,0
1.332571356,2.470494693,1.026764609,0
3.392967086,0.128068459,0.519686114,0
-1.558639988,0.619436388,-0.308120761,0
2.400730089,0.275429608,-0.614323412,1
-2.049547163,0.183620056,-1.274450617,0
1.871219666,2.191299538,-0.162270204,0
-0.477097578,2.502406023,-0.459108323,1
1.47601371,-0.427568469,-0.158683575,0
-1.45445898,1.452257373,0.934369228,0
-0.306293316,0.510068055,0.343272994,0
